,music_id,chroma_0_mean,chroma_0_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_centroid_mean,chroma_flux_mean,chroma_max,chroma_min,chroma_spread_mean,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,onset_rate,spectral_centroid_mean,spectral_decrease_mean,spectral_flux_mean,spectral_rolloff_mean,spectral_spread_mean,zcr_mean,zcr_std,category
152,152,1170.71533203125,1614.8221435546875,665.70458984375,999.114501953125,841.6504516601562,1093.2432861328123,961.417724609375,1389.4791259765625,758.2291259765625,1292.7139892578125,820.228759765625,1802.374267578125,757.60498046875,1649.200439453125,966.3077392578124,2013.5833740234373,1119.307373046875,1914.236083984375,1315.864501953125,2300.9443359375,1003.134765625,1459.4322509765625,697.775146484375,1059.197021484375,5.40656666559866,2284.279541015625,18895.44140625,13.492259979248047,9.116779483122789,-0.3568425476551056,0.6293752789497375,0.1928575038909912,0.5620325207710266,0.003074070671573281,0.55849689245224,-0.1075882688164711,0.777266263961792,-0.028365882113575932,1.4405559301376345,-0.04957406967878342,1.3178733587265017,0.9282196164131165,0.8468073606491089,2.1824820041656494,0.8065540790557861,-0.9225372672080994,0.7536680698394775,0.9626423120498656,0.5875192284584045,-0.7498839497566223,0.5300812721252441,0.29283037781715393,0.5495394468307495,5.764104842292316,16.373749774536982,-0.2504194382344045,2.9546217918396,709.2105263157895,506.5183542645926,179.07797086456668,87.69256337875069,3
153,153,203.48057556152344,910.3286743164062,523.8565063476561,2157.652099609375,319.61322021484375,822.3854370117188,149.31497192382812,370.9411926269531,254.26356506347656,916.2124633789062,197.9405059814453,401.1697998046875,268.38540649414057,547.0352783203125,205.9166717529297,402.8643493652344,295.5633239746094,637.8955078125,491.2316284179688,1364.252685546875,511.5255737304688,1442.607666015625,911.5670166015624,3044.6630859375,5.872069541224918,1705.9609375,30769.751953125,1.7348291873931885,5.730044272193138,0.20698606967926025,0.7923391461372375,-0.5117517709732056,0.7545069456100464,-0.20163868367671967,0.8400121927261353,-0.5110096335411072,0.8770862221717834,-0.26261505484580994,1.4956299066543581,-0.6308467388153076,1.2961052656173706,-0.8997146487236023,0.9462782144546508,1.9489866495132449,0.6758825778961182,-0.5959752202033997,0.6818957924842834,0.3495814800262451,0.6856548190116882,-0.441085547208786,0.8603013157844543,0.1352650672197342,0.5334601998329163,2.1333204334365323,26.762742476215553,-0.2604183330063928,2.2613718509674072,1805.2631578947367,1027.8425521919755,156.5088426777162,164.22063411507582,2
154,154,329.83074951171875,476.11859130859375,488.4362487792969,558.9298095703125,478.8865966796875,710.9916381835938,236.1558837890625,456.8252258300781,213.3243865966797,219.45428466796875,332.0951843261719,360.0301513671875,422.3495788574219,544.5315551757811,429.8348693847656,499.7030029296875,576.6891479492188,784.922119140625,576.1318359375,605.7329711914062,730.5723876953125,823.2322998046875,655.8814086914062,764.3411254882812,6.1844455841553225,890.7667846679688,9226.7099609375,10.496283531188963,8.700215267424639,0.4328805804252625,0.5734688639640808,-0.03502141684293747,0.4740195870399475,0.28955480456352234,0.545385479927063,0.08088762313127518,0.5263743400573729,0.25433585047721863,1.2009812593460083,0.21362607181072235,1.0612038373947144,0.13702376186847687,0.7825928926467896,1.9076989889144895,0.6247683763504028,0.4984880983829498,0.7144998908042908,0.4331446588039398,0.7031357884407043,0.402846485376358,0.7732002735137941,0.05678031966090202,0.5388714671134949,3.0319857840959576,13.298654023081687,-0.2552454892293373,1.2937973737716677,494.2982456140351,774.6617454155048,135.59560606116293,89.26425973174456,1
155,155,150.14346313476562,384.6726379394531,324.6812744140625,525.8138427734375,226.191650390625,670.3470458984375,481.0168762207031,1685.83935546875,1400.701416015625,5118.2470703125,635.1948852539062,1611.253662109375,358.9332580566406,671.9541015625,335.1791687011719,715.2901000976562,230.75955200195312,421.68389892578125,370.2178955078125,813.3746337890625,829.0283203125,1441.7191162109375,798.447265625,1387.6907958984375,6.28271138192788,965.5292358398438,36405.265625,0.9379246830940248,4.514543106563624,0.20355309545993805,0.6591071486473083,-0.201606959104538,1.3311736583709717,-0.3797433972358704,1.4565759897232056,-0.6232601404190063,1.3367711305618286,-0.98384690284729,1.1414506435394287,-0.4715721011161804,0.6681997179985046,0.6619769334793091,0.5163238048553467,0.5793948173522949,0.5015736818313599,0.24092070758342746,0.6571956872940063,-0.11634044349193573,0.7219306230545044,-0.23226407170295715,0.7742928266525269,-0.16687312722206116,0.6596395969390869,2.265659706796979,19.301485837813814,-0.06711230469670877,0.9148669242858888,795.1754385964913,336.5616434871812,113.25613753904562,78.88425584614471,3
156,156,348.6783752441406,643.0336303710938,327.07806396484375,578.6251220703125,252.7017364501953,388.3285217285156,251.29771423339844,354.6247863769531,297.75018310546875,434.5789489746094,357.2286376953125,616.8432006835938,275.05703735351557,536.8079833984375,195.76507568359372,321.2177734375,230.8174743652344,359.4394836425781,331.6937255859375,472.0288696289063,282.9695129394531,485.5042419433594,282.2905578613281,481.4082336425781,5.197602933720983,509.500732421875,6656.9365234375,1.4765541553497314,10.304355349412244,0.11712553352117537,0.7076907157897949,-0.1223047524690628,0.7572562694549559,0.19418618083000186,0.6738825440406799,0.022164594382047653,0.8304780125617981,0.07894107699394226,0.5744247436523438,-0.12862707674503324,0.6287060976028442,0.6777106523513794,0.5932031869888306,1.7436988353729248,0.5588241815567017,-0.3108222186565399,0.4934512674808502,0.5945102572441101,0.5925657749176025,-0.16092658042907715,0.7543288469314575,0.13999471068382266,0.6956259608268738,1.099511328298534,14.423795263030579,-0.18794276973009466,0.5658139586448669,537.280701754386,415.10308368410483,86.01889785972558,48.71615048592668,0
157,157,664.7234497070312,869.2850952148438,667.3574829101562,824.7369995117188,568.218505859375,500.2197570800781,728.5993041992188,947.2540283203124,962.9547119140624,1316.1397705078125,962.8516845703124,1381.4622802734375,913.1384887695312,1167.1072998046875,993.340576171875,1324.9283447265625,686.7706909179688,680.4374389648438,657.001708984375,762.260986328125,606.6930541992188,669.180419921875,664.5828857421875,672.755126953125,5.246793414112734,1880.83447265625,14932.2138671875,26.01382827758789,9.732987412449834,0.09823785722255708,0.4751777350902557,0.0797148272395134,0.4785033464431762,0.02671340294182301,0.5916508436203003,0.0882965475320816,0.5450370311737059,-0.12791018187999725,0.8907635807991028,-0.18239164352416992,0.44506600499153137,0.3072446286678314,0.488502711057663,0.75458163022995,0.4007145166397095,-0.13911379873752594,0.4418964087963104,0.33792415261268616,0.469895213842392,0.027055857703089714,0.4921534359455109,-0.10227704048156737,0.4322815239429474,9.851398601398602,31.750738042759853,-0.004408065688136935,2.6689703464508057,1225.0,2316.8563353996024,293.7449383519985,112.87156413735079,3
158,158,377.3930358886719,397.8078308105469,487.846435546875,692.7881469726562,350.749755859375,290.9739990234375,390.0618896484375,558.5123901367189,473.0826416015625,497.4777221679688,407.0746765136719,395.0284118652344,447.5612487792969,373.4964294433594,555.9081420898439,575.6851196289062,512.93505859375,475.63458251953125,661.3313598632812,973.6854248046876,480.8823852539063,483.6346130371094,504.9803771972656,733.878662109375,5.594194097930703,1137.5799560546875,12162.7978515625,5.43491268157959,9.452018095960081,0.1907673180103302,0.5580393671989441,0.007350509986281395,0.5722715854644775,0.0320458821952343,0.5528079867362976,0.02658485248684883,0.6220656633377075,-0.07112428545951842,0.9918112754821776,-0.2739858031272888,1.0208674669265747,0.4805034995079041,0.6699278354644775,1.0831562280654907,0.6955226063728333,0.3103580474853516,0.5912322998046875,0.35909518599510193,0.6005235314369202,0.0579940564930439,0.5830674171447754,0.2901788949966431,0.5473533868789673,7.23011994669036,39.16665735854503,-0.09673936989351777,2.0805671215057373,1182.017543859649,4572.7603571464815,304.80484994472783,175.77180295788605,2
159,159,278.3800048828125,502.78790283203125,321.29339599609375,534.2760009765625,531.605224609375,1097.875,280.10116577148443,592.3569946289062,194.3008270263672,314.42340087890625,298.006591796875,523.731201171875,276.97128295898443,443.5150146484375,266.29238891601557,373.9214477539063,420.4146728515625,660.98291015625,304.5335388183594,437.5511779785156,417.647705078125,699.3409423828125,304.4768371582031,523.1754760742189,5.879781901671957,1160.3206787109375,9759.044921875,3.624720335006714,10.187735428874989,-0.0839790478348732,0.7222445011138916,-2.1362895495258272e-05,0.6290860772132874,-0.053535804152488715,0.5788617730140686,-0.015664728358387947,0.7091520428657532,-0.2674098312854767,1.278614521026611,0.0019809282384812828,1.2872490882873535,0.4349528551101685,0.8912972807884216,1.22489333152771,0.7183392643928528,-0.3777063190937042,0.8575643301010132,0.7110152840614319,0.6680206656455994,-0.16904109716415405,0.5694792866706848,0.4554911553859711,0.6909978985786438,4.964460239893381,32.33421278093483,-0.2678400477452199,1.969994306564331,2041.6666666666665,2837.511849359649,230.80460432555412,174.85505303063297,1
160,160,488.3197021484375,539.7932739257811,384.9073791503906,427.3322143554688,368.5481872558594,337.9359436035156,383.2003784179688,400.7345886230469,404.9517211914063,435.2015075683594,343.00341796875,370.6466369628906,423.4830932617188,504.62835693359375,499.60205078125,681.3404541015625,546.154052734375,796.570556640625,593.2026977539062,748.02294921875,407.41241455078125,460.3551025390625,434.2288818359375,494.19903564453125,5.469785380548596,1450.0875244140625,7586.705078125,12.203776359558105,10.672772693934157,0.26832643151283264,0.39900326728820795,0.13776852190494535,0.4021322727203369,0.11536724120378496,0.4374638795852661,0.16836264729499814,0.4299834370613098,0.10288747400045396,1.198268175125122,0.1423647403717041,0.7947102189064026,-0.47709921002388,0.671862006187439,1.204952597618103,0.5040442943572998,0.2024102360010147,0.5836973786354065,0.5175312757492065,0.5499939322471619,0.231949120759964,0.4430028200149536,0.12436699122190475,0.4727899432182312,7.033290803986068,28.97885170709296,-0.18487350147674467,2.179270505905152,1525.877192982456,2445.21943078518,243.33167535532797,134.52809000963524,2
161,161,381.0638122558594,656.583740234375,245.2530670166016,464.646484375,281.32931518554693,525.440673828125,315.55792236328125,537.2345581054689,339.7738342285156,508.2491149902344,341.1611328125,572.1062622070312,376.8171691894531,535.5586547851561,487.3935546875,713.1295166015625,485.6866760253906,772.83154296875,600.3407592773438,1073.097900390625,501.0641479492188,923.8565673828124,382.8334655761719,775.9046020507812,5.316221639058399,1598.9207763671875,12320.7939453125,3.6622467041015625,8.685349229045867,0.04582928866147995,0.508097231388092,0.2877626717090607,0.5845609903335571,0.16514718532562256,0.6474645733833313,0.06920210272073746,0.7178143858909607,0.07972704619169235,1.178403615951538,-0.039255909621715546,0.9486065506935121,-0.63707035779953,0.84638911485672,0.8570247888565063,0.7455924153327942,-0.011190873570740223,0.631153404712677,0.6596826314926147,0.5443386435508728,0.5695477724075317,0.6553624868392944,-0.09958846122026443,0.5150041580200195,5.697467792092403,55.449916736415865,-0.09661752180571284,2.5436022281646733,1912.719298245614,5458.099562036038,304.3829367923849,142.04663356037096,2
162,162,307.9612121582031,302.77880859375,246.7242889404297,224.56370544433597,270.46759033203125,241.0891265869141,423.0633239746094,450.5133972167969,343.2972106933594,365.8329162597656,340.87713623046875,335.3199157714844,466.3564758300781,605.23388671875,320.0083312988281,442.6951904296875,316.4540710449219,578.3070678710938,287.62738037109375,486.8746643066406,293.5256652832031,328.25091552734375,334.5877685546875,356.36419677734375,5.153646111884608,1069.743896484375,8643.9921875,5.610729694366455,10.757417426493156,-0.07062887400388718,0.4941413402557373,0.2290552854537964,0.4884583652019501,0.08565661311149597,0.4892142713069916,-0.06471242755651474,0.5146637558937073,0.2006421983242035,0.8547829985618591,0.18681003153324127,0.9301839470863342,0.8421471118927002,0.6906371712684631,1.5425977706909182,0.6337374448776245,-0.029329352080821987,0.6260597109794617,0.12694431841373446,0.5032746791839601,0.2768569886684418,0.5087241530418396,0.14531487226486206,0.526678204536438,9.462461128387384,69.05002984372558,-0.10193666679875496,1.9321320056915283,3675.0,10118.530207292388,403.4674125885137,211.53795405449563,1
163,163,347.8121032714844,368.0241394042969,410.9518127441406,387.9053039550781,434.4830322265625,529.0770263671875,408.0751037597656,423.4455871582031,390.76690673828125,369.74737548828125,442.1111145019531,377.7021484375,590.35546875,598.5202026367188,480.2711791992188,500.3232421875,417.1650085449219,455.79583740234375,361.7623596191406,368.2796325683594,485.53228759765625,492.97540283203125,513.3924560546875,471.5594787597656,5.611469065854228,1024.0367431640623,9651.369140625,8.272692680358888,10.501934137385263,0.09469663351774216,0.43314093351364136,0.2490773946046829,0.4470244944095612,0.1189497634768486,0.4661472141742706,0.1401626467704773,0.4719086587429047,0.196344330906868,1.2789311408996582,0.38733041286468506,1.1574139595031738,-0.8194796442985535,0.8031197786331177,2.002755880355835,0.7126455903053284,-0.3415519893169403,0.5189570188522339,0.6701147556304932,0.5534440279006958,-0.08809657394886017,0.5684584975242615,0.16234132647514346,0.4904582798480988,5.097734340293203,27.03611944379972,-0.18896762813806373,1.6245440244674685,1568.859649122807,1622.687717630277,212.17905608336133,105.29123472147153,1
164,164,298.7906188964844,838.4574584960938,289.558837890625,651.67333984375,285.2665710449219,478.6400451660156,220.6311187744141,451.8797607421875,316.0521545410156,772.02490234375,290.6200256347656,776.1661987304688,302.2338562011719,653.5734252929688,300.62969970703125,530.334228515625,311.4320373535156,419.1759338378906,476.9625244140625,1053.057861328125,353.65142822265625,692.619873046875,402.7325439453125,1150.6663818359375,5.679569798083918,814.716796875,12592.1962890625,23.03413200378418,9.161899014527505,0.1395435780286789,0.7623699903488159,-0.2896050810813904,0.7920458316802979,0.2736148536205292,0.8867135643959045,-0.1383718103170395,0.9160872101783752,0.16240207850933075,1.324425458908081,-0.34834563732147217,1.1946457624435425,0.06730463355779648,1.0756559371948242,1.5473414659500122,0.8813216090202332,-0.2762392461299896,0.7826821208000183,0.6084319949150085,0.7160664200782776,-0.07538769394159317,0.9280019402503968,0.024739230051636696,0.6588638424873352,3.0986228342958686,9.447293008666195,-0.5622380993988183,1.5685467720031738,322.3684210526316,1445.71230193145,192.5793077667201,185.9824748657357,1
165,165,960.1763305664062,921.7672729492188,786.8737182617188,661.7819213867188,861.6898803710938,739.0474243164062,813.28076171875,657.9666748046875,935.98828125,923.6107177734376,899.7698974609375,808.10693359375,961.495849609375,842.2614135742188,1040.5162353515623,1135.788330078125,966.6923217773438,879.2664794921875,1103.940185546875,1418.481689453125,961.992919921875,851.245361328125,956.2784423828124,975.1030883789062,5.452676956936257,1512.00830078125,14942.3916015625,5.708169460296631,10.70310834993897,-0.12116355448961258,0.7772532105445862,0.0831017717719078,0.5210159420967102,-0.2539758086204529,0.6294780969619751,0.03252444043755531,0.696101188659668,-0.1595037877559662,0.9745454788208008,0.13714833557605746,0.7424465417861938,1.1743406057357788,0.6460689306259155,1.0782727003097534,0.5035483837127686,-0.10351478308439256,0.46320748329162603,0.6156992912292479,0.5376736521720886,0.4119696617126465,0.5474690198898315,-0.16201777756214142,0.5134270191192627,7.814217497071809,24.53980008832714,0.036037491800436416,2.644333839416504,558.7719298245614,2112.130774042133,296.7026597490141,175.82267388649322,3
166,166,1430.9140625,954.3447875976562,1371.248046875,779.4475708007812,1285.5361328125,663.5189208984375,1438.2490234375,940.036376953125,1135.6580810546875,634.4149169921875,1386.756103515625,713.8269653320312,1363.3670654296875,711.355224609375,1281.2548828125,927.4667358398438,1173.959716796875,742.5308227539062,1193.06591796875,619.0675048828125,1546.4498291015625,818.9743041992188,1454.9837646484375,753.271240234375,5.516241736330054,1679.8267822265625,10911.2822265625,158.10586547851562,11.584806389939144,-0.006082270760089159,0.4950543940067291,-0.13134802877902985,0.4897013902664185,0.28956952691078186,0.5320971012115479,0.008785826154053211,0.5011446475982666,0.07626374065876007,0.7954916954040527,0.13770832121372226,0.8126391768455505,0.1917484849691391,0.6438890099525452,0.9940658211708068,0.6666733026504517,0.43554648756980896,0.6311790943145752,-0.01862476952373981,0.5634595155715942,-0.08006259799003601,0.5075886249542236,-0.0279488991945982,0.4996388852596283,7.604598396611707,33.29804973821925,0.04222718678013944,3.631802082061768,1267.982456140351,4049.2223117338067,532.6077097095784,168.90297664514284,1
167,167,946.2637939453124,1176.677978515625,840.1525268554688,1007.3917846679688,959.28076171875,1184.8990478515625,788.3746948242188,968.7944946289062,737.8729248046875,863.0226440429688,821.2813110351562,874.8533325195312,661.6315307617188,757.8786010742188,692.0375366210938,767.2735595703125,767.2854614257812,853.2767944335938,708.5498657226562,877.6583251953125,989.4789428710938,1086.9501953125,792.102294921875,969.7096557617188,5.658377964116753,2935.117919921875,8816.7041015625,1.2270764112472534,12.372904607417095,0.2849438190460205,0.4207553565502167,0.18592597544193268,0.37732183933258057,0.06558264046907425,0.4316998720169067,0.0383809432387352,0.3788241744041443,0.09972162544727324,1.2211424112319946,0.11448639631271362,0.919543206691742,0.10023367404937744,0.7050296664237976,0.9162673354148864,0.6825972199440002,0.10292312502861024,0.5273785591125488,0.6784877181053162,0.4750631153583527,-0.08798804134130478,0.4455081224441528,0.17658603191375732,0.4933468401432037,8.533281733746131,53.5957864881555,0.014588302015356887,3.8909006118774414,1697.8070175438595,3402.235949011981,349.3171199967021,216.01938074266465,2
168,168,331.5445861816406,553.6575317382811,260.46749877929693,327.61822509765625,283.58013916015625,312.385986328125,204.36968994140625,225.9225311279297,286.47021484375,396.7682189941406,293.83026123046875,261.3922119140625,443.06732177734375,570.6708984375,265.8558349609375,339.59454345703125,258.86962890625,241.1560821533203,524.0834350585939,664.791259765625,279.46945190429693,273.88748168945307,385.1452941894531,668.3009643554688,5.663274865014919,618.6807250976562,9198.0537109375,2.8207592964172363,9.908858470393293,0.29064545035362244,0.8132424354553223,0.07402792572975159,0.7551493644714355,-0.6075879335403442,0.8250311017036438,0.07168395072221756,0.9161396622657776,-0.30089375376701355,0.7340565919876099,0.07128031551837921,0.7283661365509033,0.6361523866653442,0.5738512873649597,0.8955778479576111,0.6476684808731079,0.13198287785053253,0.7809508442878723,0.12858247756958008,0.6320400834083557,-0.1194671243429184,0.6735177636146545,-0.0024175031576305628,0.8372966051101685,4.264771212794314,86.37112013782105,-0.15501338837272455,1.336047649383545,5243.859649122805,15422.032530830022,508.1223372669757,296.1411243589643,3
169,169,182.2267303466797,399.55419921875,139.04611206054688,350.8735046386719,183.41845703125,424.0790710449219,170.04541015625,343.66265869140625,212.52731323242188,452.228759765625,187.1325836181641,358.7916259765625,249.0198211669922,395.3191223144531,327.341064453125,469.16973876953125,246.07765197753903,383.1470031738281,219.58770751953125,676.0978393554688,155.5977020263672,374.1167297363281,127.03532409667969,275.87127685546875,5.1751485977938865,628.0863647460938,7949.26611328125,0.3180198073387146,9.560038429486992,-0.10251834243535997,0.5516467094421387,0.24275630712509155,0.4547044932842255,0.32373544573783875,0.48766943812370295,0.17427116632461548,0.4864367842674256,0.004324896261096001,1.1647979021072388,0.10202143341302873,0.5666928291320801,-0.1677987426519394,0.5500168800354004,1.231295108795166,0.507401168346405,0.4368675947189331,0.5371091365814209,0.6313616037368774,0.56001216173172,-0.05650182813405991,0.6256887316703796,-0.17692336440086365,0.6301597356796265,1.3993780541981342,19.89864814935805,-0.08604502141413659,0.8264536261558533,988.59649122807,1108.9066771154853,83.9478151936554,88.95513687234642,3
170,170,338.9397277832031,570.3223266601562,514.5109252929689,950.5756225585938,314.9006042480469,592.71630859375,305.841064453125,546.7730102539061,551.8793334960939,1255.862548828125,539.4566650390625,1176.0418701171875,361.1206970214844,621.2147827148438,383.3253479003906,641.4210815429688,406.1305236816406,881.8681030273438,533.7230834960939,1153.479248046875,526.3621215820311,968.11328125,535.2556762695311,810.43017578125,5.61956201195009,1195.2520751953125,16659.3359375,0.9236167073249816,8.453520312176254,0.2979559898376465,0.5494930744171143,-0.07576342672109604,0.6059081554412842,-0.019967520609498024,0.597891092300415,0.0822223499417305,0.5217424631118774,0.07385692000389099,0.6179505586624146,-0.08635611087083818,0.5784416794776917,-0.6871588826179504,0.6310467123985289,1.845854878425598,0.5222578644752502,-0.4177868664264679,0.5627410411834717,0.061379846185445786,0.6693641543388367,-0.12685130536556244,0.6099496483802795,0.3876066207885742,0.5637878179550171,3.3318525099955583,25.092835396201444,-0.03817179887126313,1.176636815071106,838.1578947368422,633.5235361017396,125.46239075656318,87.85824441140288,0
171,171,443.3371887207031,480.9046936035156,483.93402099609375,550.5371704101561,385.6719055175781,449.57611083984375,505.6911315917969,464.6468505859375,475.5903015136719,512.7255249023439,505.72216796875,609.1802368164062,549.6806640625,620.1770629882812,642.9549560546875,660.5349731445312,796.1781616210938,764.9755249023438,616.7848510742188,617.234375,480.7721862792969,543.6385498046875,444.974853515625,525.4000244140625,5.417198938297249,1587.6126708984375,4353.05517578125,3.568763256072998,9.988527924009777,0.03237898647785187,0.44914710521698,0.3964921236038208,0.43393924832344055,0.023977840319275856,0.41124871373176575,0.11320944875478745,0.4791852831840515,0.01731187105178833,0.729908287525177,-0.11573631316423415,0.7647303342819214,-0.23318158090114596,0.6196580529212952,0.8145802021026611,0.5632378458976746,0.6131661534309387,0.5030490159988403,0.2706053853034973,0.4882242381572723,0.3907814025878906,0.45510333776474,0.06507442891597748,0.6228334307670593,8.329631274988895,72.1763667971986,0.01449598190959154,3.0082700252532963,2535.964912280702,7929.503023761404,446.97930971794443,217.20199869780976,2
172,172,509.6623229980469,663.3734741210938,324.12371826171875,318.2926330566406,368.2889099121094,361.0337829589844,344.28192138671875,372.0042724609375,340.49652099609375,399.0423278808594,495.0312194824219,659.3334350585938,437.9773254394531,418.5804748535156,538.1506958007811,813.1702270507812,510.1468505859375,512.6437377929689,817.9569091796875,1056.8056640625,813.455810546875,1033.006591796875,428.3385620117188,489.3482666015625,5.555078628343465,842.1884765625,10638.8525390625,5.8351335525512695,9.121808398357496,0.09955640882253647,0.5819545984268188,-0.20983566343784327,0.5750279426574707,0.07011522352695465,0.7792186141014099,-0.16062551736831665,0.849395215511322,-0.2968355715274811,0.8368372917175293,-0.20898307859897614,0.7219486236572266,0.10013865679502487,0.671255886554718,1.1202613115310671,0.5674648284912109,0.4691465198993683,0.5060067176818848,0.5192440748214722,0.4824598431587219,0.07029765099287033,0.511250913143158,-0.003654789645224809,0.5187020301818848,4.331408262994225,21.859957650892905,-0.14550338553858608,1.0984176397323608,816.6666666666665,1368.684521887194,181.31897671605404,70.8516168075476,3
173,173,334.9526672363281,415.4439697265625,267.04171752929693,301.6034240722656,297.0386962890625,361.0096740722656,282.76361083984375,276.17626953125,316.2585754394531,315.8039245605469,279.505859375,270.80587768554693,232.9515380859375,239.02728271484372,290.1005554199219,324.44287109375,227.4173889160156,259.1127319335937,228.9023895263672,287.65911865234375,184.99984741210938,243.27276611328125,204.5404815673828,251.96469116210938,5.074509685076657,815.5896606445312,3887.514892578125,1.5630964040756226,12.189017002527551,0.14062455296516418,0.5011525750160217,-0.019615670666098598,0.4734658598899841,0.1908811181783676,0.4225216805934906,0.18623951077461245,0.4696985185146332,-0.022977452725172043,1.0440142154693604,0.0777968019247055,1.1186840534210205,-0.4441927075386048,0.6294280290603638,1.63463294506073,0.6031396985054016,0.4110395908355713,0.5013865828514099,0.11118978261947632,0.5167787671089172,0.4850156605243683,0.5202472209930421,0.458019882440567,0.4498630166053772,5.564193691692581,67.51695940186139,-0.007767803609572655,1.2802441120147705,3073.2456140350873,6461.94889479335,291.0307403465838,192.12847161222766,2
174,174,227.12669372558597,248.94091796875,254.07516479492188,270.95977783203125,228.26258850097656,263.62762451171875,316.88055419921875,419.15032958984375,197.4090118408203,186.85089111328125,246.7966461181641,321.2159729003906,251.08526611328125,241.5099029541016,211.71592712402344,201.2512359619141,274.48983764648443,320.05694580078125,262.05645751953125,319.1433410644531,294.5402526855469,310.83599853515625,379.1752624511719,505.2201843261719,5.6146924095377155,822.5446166992188,5477.1044921875,14.483537673950195,10.513165836372737,-0.020208923146128654,0.6621432900428772,0.1982511729001999,0.8820860385894775,0.015574815683066843,0.9254389405250548,0.08384442329406737,0.7146983742713928,0.20593006908893585,0.8479663133621216,0.3603856563568115,0.6380341649055481,0.4714191257953644,0.5203310847282411,1.6307151317596436,0.5668744444847107,-0.24462324380874634,0.5497289299964905,0.5026965737342834,0.6690898537635803,-0.05727870762348175,0.6583240628242493,-0.2645694315433502,0.6194127798080444,5.7307863171923605,13.716082001064306,-0.4232545448899453,1.0962493419647217,429.8245614035088,1576.2383033252206,179.53242873541083,70.83488193485553,3
175,175,58.18501663208008,116.16078186035156,80.45983123779297,136.73056030273438,65.01480102539061,117.35963439941406,72.6308822631836,143.65940856933594,75.29277801513672,202.16671752929688,72.49278259277344,180.9075469970703,103.85382843017578,224.12188720703125,71.72174835205078,219.72564697265625,77.96142578125,329.5152893066406,126.35034942626952,452.3362121582031,142.9899444580078,561.094970703125,143.5140838623047,294.6640319824219,6.037714084763034,551.0531616210939,10584.28125,0.03744319826364517,8.243608168789992,0.27315962314605713,0.6887105107307434,-0.18612274527549744,0.7462539672851562,-0.22469063103199005,0.7303849458694458,-0.3531491756439209,0.5970916748046875,-0.6684336066246033,0.6915037631988525,-0.1963057965040207,0.7027469277381897,-1.3075995445251465,0.6350274085998535,1.8907196521759035,0.7337789535522461,-0.25053724646568304,0.592960000038147,0.1403207629919052,0.7133851051330566,-0.4931414127349854,0.7554514408111572,0.26886042952537537,0.6839557290077211,0.6663705019991115,38.78935459556472,-0.011654495407288542,0.5697129964828491,1633.333333333333,999.896396501087,73.7996482016352,64.5528520239004,0
176,176,275.531982421875,342.4757385253906,231.79884338378903,262.90509033203125,339.4337463378906,514.2969360351561,441.87249755859375,708.7399291992188,573.5704345703125,921.3140258789062,430.96661376953125,595.602294921875,661.8281860351562,1702.240234375,514.533203125,920.8477172851562,558.80615234375,1040.9061279296877,434.91192626953125,916.56201171875,295.4209289550781,473.8258056640625,306.6663818359375,451.1104431152344,5.2286293856394055,1289.5592041015625,23528.412109375,0.4589114487171173,8.22952963914613,0.01535575371235609,0.5333796143531799,0.024227812886238098,0.5062536597251892,-0.005062435287982225,0.5641602873802185,-0.12397723644971848,0.5808242559432983,-0.16254162788391113,0.8365839719772339,-0.09513243287801744,0.6087402105331421,-1.2325916290283203,0.527053952217102,1.7026287317276,0.7250545620918274,-0.06438934803009032,0.6328151226043701,0.2831188142299652,0.5891845226287842,0.07177457958459854,0.5173152685165405,0.17125962674617767,0.5428600907325745,3.1319413593958236,23.978304360196105,-0.013132131618646266,1.3260353803634644,1160.5263157894735,516.1001226056096,127.76116783299575,84.55934135323443,0
